title,street,city,country_code,address_text,marker_icon,workplace_type,company_name,company_url,company_size,experience_level,latitude,longitude,published_at,remote_interview,id,employment_types,company_logo_url,skills,remote
Mid Cloud Developer/Architekt,Centrum,Bielsko-Biała,PL,"Centrum, Bielsko-Biała",devops,remote,GoOnline,https://goonline.io,30+,mid,49.822133,19.0511279,2022-01-30 13:18:00+00:00,False,goonline-mid-cloud-developer-architekt-bielsko-biala,"[{'type': 'permanent', 'salary': {'from': 15000, 'to': 20000, 'currency': 'pln'}}]",https://bucket.justjoin.it/offers/company_logos/thumb/512ac8e4cc7710bdf6c4b02223944f25262f93e2.jpg?1643008728,"[{'name': 'Azure', 'level': 3}, {'name': 'Microsoft Azure Cloud', 'level': 3}, {'name': 'DevOps', 'level': 4}]",True
Mid Cloud Developer/Architekt,Centrum,Białystok,PL,"Centrum, Białystok",devops,remote,GoOnline,https://goonline.io,30+,mid,53.1328811,23.1555582,2022-01-29 12:19:00+00:00,False,goonline-mid-cloud-developer-architekt-bialystok,"[{'type': 'permanent', 'salary': {'from': 15000, 'to': 20000, 'currency': 'pln'}}]",https://bucket.justjoin.it/offers/company_logos/thumb/09fee72359f7b047bdab6275f68e77d888c36dd0.jpg?1643008749,"[{'name': 'Azure', 'level': 3}, {'name': 'Microsoft Azure Cloud', 'level': 3}, {'name': 'DevOps', 'level': 4}]",True
Senior Cloud Developer/Architekt,Centrum,Kraków,PL,"Centrum, Kraków",architecture,remote,GoOnline,https://goonline.io,30+,senior,50.0550498,19.9259309,2022-01-27 12:20:00+00:00,False,goonline-senior-cloud-developer-architekt-2a69e380-193f-4991-9b14-f81e692832f2,"[{'type': 'permanent', 'salary': {'from': 20000, 'to': 30000, 'currency': 'pln'}}]",https://bucket.justjoin.it/offers/company_logos/thumb/56de0d59ca0a7569eb8f4a5f9e377a37357596dc.jpg?1643008843,"[{'name': 'DevOps', 'level': 4}, {'name': 'Azure', 'level': 4}, {'name': 'Microsoft Azure Cloud', 'level': 4}]",True
.Net Developer,Centrum,Olsztyn,PL,"Centrum, Olsztyn",net,remote,Infinity Group Sp. z o.o.,https://www.infinity-group.pl/,100+,mid,53.777097,20.4829117,2022-01-26 08:30:00+00:00,True,infinity-group-sp-z-o-o-net-developer-olsztyn,"[{'type': 'b2b', 'salary': {'from': 9000, 'to': 12000, 'currency': 'pln'}}, {'type': 'permanent', 'salary': {'from': 7500, 'to': 10000, 'currency': 'pln'}}]",https://bucket.justjoin.it/offers/company_logos/thumb/2f44780c87551df1045de6f7656c1b6ec9dcba2f.png?1641990438,"[{'name': '.NET Core', 'level': 3}, {'name': 'ASP.NET', 'level': 3}, {'name': '.Net', 'level': 3}]",True
.Net Developer,"Składowa, 12",Białystok,PL,"Składowa, 12, Białystok",net,remote,Infinity Group Sp. z o.o.,https://www.infinity-group.pl/,100+,mid,53.1156768,23.1259196,2022-01-26 08:30:00+00:00,True,infinity-group-sp-z-o-o-net-developer,"[{'type': 'b2b', 'salary': {'from': 9000, 'to': 12000, 'currency': 'pln'}}, {'type': 'permanent', 'salary': {'from': 7500, 'to': 10000, 'currency': 'pln'}}]",https://bucket.justjoin.it/offers/company_logos/thumb/eaaafef97adfc5606a99ec46e7d89f87ded1ebee.png?1641983309,"[{'name': '.NET Core', 'level': 3}, {'name': 'ASP.NET', 'level': 3}, {'name': '.Net', 'level': 3}]",True
IT Support Engineer,Centrum,Szczecin,PL,"Centrum, Szczecin",support,partly_remote, Tomorrow Advertising_amazon,https://www.aboutamazon.com/,800000,mid,53.4330206,14.5483542,2022-01-26 08:21:41.856000+00:00,False,tomorrow-advertising_amazon-it-support-engineer-szczecin,"[{'type': 'permanent', 'salary': None}]",https://bucket.justjoin.it/offers/company_logos/thumb/fe85cc29fe8098acc58113c417c7a9b45eed0917.png?1643185297,"[{'name': 'Linux', 'level': 3}, {'name': 'Microsoft', 'level': 3}, {'name': 'Cisco', 'level': 3}]",False
IT Support Engineer,Centrum,Łódź,PL,"Centrum, Łódź",support,partly_remote, Tomorrow Advertising_amazon,https://www.aboutamazon.com/,800000,mid,51.7709492,19.4617189,2022-01-26 08:21:27.143000+00:00,False,tomorrow-advertising_amazon-it-support-engineer-lodz,"[{'type': 'permanent', 'salary': None}]",https://bucket.justjoin.it/offers/company_logos/thumb/7d7d2d91981756a1e56d6af9a9525ecd29cb44f7.png?1643185274,"[{'name': 'Linux', 'level': 3}, {'name': 'Microsoft', 'level': 3}, {'name': 'Cisco', 'level': 3}]",False
Frontend Developer HTML/CSS,Księcia Witolda 21,Wrocław,PL,"Księcia Witolda 21, Wrocław",html,remote,Selly.pl,https://www.selly.pl,>10,junior,51.1148458,17.0285674,2022-01-26 08:21:23.347000+00:00,True,selly-pl-frontend-developer-html-css,"[{'type': 'permanent', 'salary': None}]",https://bucket.justjoin.it/offers/company_logos/thumb/e3d810291115e1a95199fb0495d465e51ddc7d23.png?1643185096,"[{'name': 'JavaScript (jQuery)', 'level': 3}, {'name': 'CSS', 'level': 4}, {'name': 'HTML5', 'level': 4}]",True
Senior IT Support Engineer,Centrum,Wrocław,PL,"Centrum, Wrocław",support,partly_remote, Tomorrow Advertising_amazon,https://www.aboutamazon.com/,800000,senior,51.1106992,17.0323662,2022-01-26 08:20:02.664000+00:00,False,tomorrow-advertising_amazon-senior-it-support-engineer,"[{'type': 'permanent', 'salary': None}]",https://bucket.justjoin.it/offers/company_logos/thumb/e3a76b82c56cc472a95ac9e999ea3d8e1bb51555.png?1643185169,"[{'name': 'Linux', 'level': 4}, {'name': 'Microsoft', 'level': 4}, {'name': 'Cisco', 'level': 4}]",False
Senior Backend Engineer (C# .NET) ,Krakowskie Przedmieście,Warszawa,PL,"Krakowskie Przedmieście, Warszawa",net,remote,Synergy Sports,https://synergysports.com/,400+,senior,52.2425963,21.0150406,2022-01-26 08:19:36.298000+00:00,False,synergy-sports-senior-backend-engineer-c-net-remote,"[{'type': 'permanent', 'salary': {'from': 20000, 'to': 25500, 'currency': 'pln'}}]",https://bucket.justjoin.it/offers/company_logos/thumb/cad7b1d729587341fdad45f14049d48917bed498.png?1620989477,"[{'name': 'Microservice Architecture', 'level': 4}, {'name': 'Databases', 'level': 4}, {'name': '.NET C#', 'level': 4}]",True
